#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 974: Waterhole, WA
# 
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Maximum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Minimum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Average     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency                                            
# Precipitation Increment     Value       None           Day                           N/A        Inches              N/A           PRCP          Total precipitation                                                                                
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Waterhole (974) 
# Washington  SNOTEL Site - 5010 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: Nov 23, 2021 8:15:07 AM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in)
2018-04-21,52.9,65.6,36,23,30,0.10
2018-04-22,53.1,65.7,41,21,30,0.00
2018-04-23,53.1,65.7,51,26,38,0.00
2018-04-24,52.8,65.7,57,35,45,0.10
2018-04-25,52.5,65.8,62,37,47,0.00
2018-04-26,52.1,65.8,66,42,52,0.00
2018-04-27,51.6,65.8,59,36,47,0.00
2018-04-28,50.8,65.8,38,33,35,0.60
2018-04-29,51.3,66.4,41,32,34,0.20
2018-04-30,51.3,66.6,42,33,36,0.00
2018-05-01,51.1,66.6,47,31,37,0.00
2018-05-02,50.6,66.6,54,32,44,0.00
2018-05-03,49.9,66.6,59,37,47,0.00
2018-05-04,49.0,66.6,52,36,43,0.00
2018-05-05,48.1,66.6,53,37,44,0.10
2018-05-06,47.3,66.7,58,38,46,0.00
2018-05-07,46.3,66.7,57,39,47,0.00
2018-05-08,45.2,66.7,60,39,47,0.00
2018-05-09,44.3,66.7,47,33,39,0.10
2018-05-10,43.3,66.8,43,31,35,0.10
2018-05-11,43.1,66.9,52,32,42,0.10
2018-05-12,42.4,67.0,58,36,46,0.00
2018-05-13,41.3,67.0,64,40,51,0.00
2018-05-14,40.1,67.0,65,46,54,0.00
2018-05-15,38.8,67.0,65,46,54,0.00
2018-05-16,37.4,67.0,62,41,52,0.00
2018-05-17,36.2,67.0,54,38,45,0.00
2018-05-18,35.0,67.0,52,39,44,0.00
2018-05-19,34.2,67.0,53,39,44,0.00
2018-05-20,33.4,67.0,51,36,42,0.00
2018-05-21,32.6,67.0,55,37,44,0.00
2018-05-22,31.5,67.0,62,40,51,0.00
2018-05-23,30.2,67.0,65,46,53,0.00
2018-05-24,28.7,67.0,57,40,47,0.00
2018-05-25,27.2,67.0,53,35,44,0.00
2018-05-26,26.0,67.0,51,33,42,0.00
2018-05-27,24.7,67.0,60,38,49,0.00
2018-05-28,23.0,67.0,53,35,44,0.00
2018-05-29,21.4,67.0,47,30,39,0.00
2018-05-30,20.0,67.0,44,28,36,0.00
2018-05-31,19.1,67.0,44,32,37,0.10
2018-06-01,18.5,67.1,45,32,39,0.00
2018-06-02,17.4,67.1,52,38,45,0.00
2018-06-03,15.7,67.1,48,33,41,0.10
2018-06-04,14.4,67.2,47,33,38,0.00
2018-06-05,13.5,67.2,47,32,39,0.10
2018-06-06,12.4,67.3,58,35,46,0.00
2018-06-07,10.4,67.3,54,42,47,0.00
2018-06-08,8.0,67.3,43,35,40,0.20
2018-06-09,6.3,67.5,41,32,36,0.20
2018-06-10,5.7,67.7,42,31,35,0.10
2018-06-11,5.1,67.8,48,30,38,0.00
2018-06-12,2.8,67.8,54,32,45,0.00
2018-06-13,1.7,67.8,45,36,41,0.40
2018-06-14,1.2,68.2,48,36,40,0.00
2018-06-15,0.7,68.2,47,35,42,0.00
2018-06-16,0.4,68.2,57,39,47,0.00
2018-06-17,0.0,68.2,66,43,55,0.00
2018-06-18,0.0,68.2,70,49,59,0.00
2018-06-19,0.0,68.2,69,52,60,0.00
2018-06-20,0.0,68.2,68,51,58,0.00
2018-06-21,0.0,68.2,66,45,55,0.00
2018-06-22,0.0,68.2,60,41,49,0.00
2018-06-23,0.0,68.2,59,39,48,0.00
2018-06-24,0.0,68.2,64,43,51,0.20
2018-06-25,0.0,68.4,50,36,42,0.00
2018-06-26,0.0,68.4,48,33,41,0.00
2018-06-27,0.0,68.4,53,36,44,0.00
2018-06-28,0.0,68.4,47,35,42,0.10
2018-06-29,0.0,68.5,54,42,46,0.00
2018-06-30,0.0,68.5,48,40,45,0.00
2018-07-01,0.0,68.5,55,36,45,0.00
2018-07-02,0.0,68.5,48,36,40,0.00
2018-07-03,0.0,68.5,56,36,46,0.00
2018-07-04,0.0,68.5,59,41,51,0.00
2018-07-05,0.0,68.5,63,48,55,0.00
2018-07-06,0.0,68.5,58,44,49,0.00
2018-07-07,0.0,68.5,49,42,45,0.00
2018-07-08,0.0,68.5,58,39,49,0.00
2018-07-09,0.0,68.5,58,46,50,0.00
2018-07-10,0.0,68.5,53,41,46,0.00
2018-07-11,0.0,68.5,63,42,52,0.00
2018-07-12,0.0,68.5,67,47,57,0.00
2018-07-13,0.0,68.5,69,50,58,0.00
2018-07-14,0.0,68.5,67,47,56,0.00
2018-07-15,0.0,68.5,71,50,60,0.00
2018-07-16,0.0,68.5,72,53,62,0.00
2018-07-17,0.0,68.5,70,53,61,0.00
2018-07-18,0.0,68.5,66,48,56,0.00
2018-07-19,0.0,68.5,59,42,50,0.00
2018-07-20,0.0,68.5,53,33,45,0.00
2018-07-21,0.0,68.5,58,38,47,0.00
2018-07-22,0.0,68.5,67,42,54,0.00
2018-07-23,0.0,68.5,69,50,58,0.00
2018-07-24,0.0,68.5,69,51,59,0.00
2018-07-25,0.0,68.5,71,50,60,0.00
2018-07-26,0.0,68.5,71,53,61,0.00
2018-07-27,0.0,68.5,70,52,61,0.00
2018-07-28,0.0,68.5,73,53,62,0.00
2018-07-29,0.0,68.5,77,55,65,0.00
2018-07-30,0.0,68.5,78,59,68,0.00
2018-07-31,0.0,68.5,71,51,62,0.00
2018-08-01,0.0,68.5,70,50,59,0.00
2018-08-02,0.0,68.5,60,44,51,0.00
2018-08-03,0.0,68.5,56,41,48,0.00
2018-08-04,0.0,68.5,62,44,52,0.00
2018-08-05,0.0,68.5,66,47,56,0.00
2018-08-06,0.0,68.5,69,48,58,0.00
2018-08-07,0.0,68.5,71,53,62,0.00
2018-08-08,0.0,68.5,75,55,65,0.00
2018-08-09,0.0,68.5,75,56,65,0.00
2018-08-10,0.0,68.5,74,54,64,0.00
2018-08-11,0.0,68.5,55,44,49,0.40
2018-08-12,0.0,68.9,55,42,48,0.00
2018-08-13,0.0,68.9,65,42,53,0.00
2018-08-14,0.0,68.9,70,49,59,0.00
2018-08-15,0.0,68.9,68,51,60,0.00
2018-08-16,0.0,68.9,68,49,57,0.00
2018-08-17,0.0,68.9,62,44,53,0.00
2018-08-18,0.0,68.9,65,47,55,0.00
2018-08-19,0.0,68.9,68,49,58,0.00
2018-08-20,0.0,68.9,67,50,57,0.00
2018-08-21,0.0,68.9,71,51,60,0.00
2018-08-22,0.0,68.9,70,50,60,0.00
2018-08-23,0.0,68.9,62,41,52,0.00
2018-08-24,0.0,68.9,50,38,44,0.00
2018-08-25,0.0,68.9,48,40,44,0.10
2018-08-26,0.0,69.0,47,41,45,0.20
2018-08-27,0.0,69.2,57,39,47,0.00
2018-08-28,0.0,69.2,63,44,53,0.00
2018-08-29,0.0,69.2,59,43,51,0.00
2018-08-30,0.0,69.2,58,41,48,0.00
2018-08-31,0.0,69.2,57,38,45,0.00
2018-09-01,0.0,69.2,51,38,44,0.00
2018-09-02,0.0,69.2,61,39,49,0.00
2018-09-03,0.0,69.2,55,38,45,0.00
2018-09-04,0.0,69.2,55,36,46,0.00
2018-09-05,0.0,69.2,63,45,53,0.00
2018-09-06,0.0,69.2,64,48,55,0.00
2018-09-07,0.0,69.2,62,44,51,0.10
2018-09-08,0.0,69.3,49,40,44,0.10
2018-09-09,0.0,69.4,47,40,44,0.30
2018-09-10,0.0,69.7,49,38,42,0.00
2018-09-11,0.0,69.7,50,37,41,0.30
2018-09-12,0.0,70.0,45,36,40,0.10
2018-09-13,0.0,70.1,47,37,41,0.20
2018-09-14,0.0,70.3,44,36,40,0.10
2018-09-15,0.0,70.4,47,37,40,0.00
2018-09-16,0.0,70.4,44,33,38,0.70
2018-09-17,0.0,71.1,44,31,37,0.00
2018-09-18,0.0,71.1,50,33,40,0.00
2018-09-19,0.0,71.1,49,34,40,0.00
2018-09-20,0.0,71.1,47,33,40,0.00
2018-09-21,0.0,71.1,51,42,46,0.10
2018-09-22,0.0,71.2,48,31,42,0.20
2018-09-23,0.0,71.4,47,29,36,0.00
2018-09-24,0.0,71.4,52,35,41,0.00
2018-09-25,0.0,71.4,58,37,46,0.00
2018-09-26,0.0,71.4,66,45,53,0.00
2018-09-27,0.0,71.4,62,46,52,0.00
2018-09-28,0.0,71.4,57,45,50,0.00
2018-09-29,0.0,71.4,55,44,47,0.10
2018-09-30,0.0,71.5,45,41,44,0.20
2018-10-01,0.0,0.0,47,40,44,0.40
2018-10-02,0.0,0.4,42,27,35,0.00
2018-10-03,0.0,0.4,41,27,33,0.10
2018-10-04,0.0,0.5,42,31,35,0.00
2018-10-05,0.0,0.5,36,32,35,0.30
2018-10-06,0.0,0.8,44,33,36,0.00
2018-10-07,0.0,0.8,44,35,40,0.40
2018-10-08,0.0,1.2,47,42,44,0.60
2018-10-09,0.0,1.8,44,34,38,0.00
2018-10-10,0.0,1.8,44,32,37,0.00
2018-10-11,0.0,1.8,49,32,38,0.00
2018-10-12,0.0,1.8,52,34,42,0.00
2018-10-13,0.0,1.8,42,31,36,0.00
2018-10-14,0.0,1.8,49,30,39,0.00
2018-10-15,0.0,1.8,58,41,49,0.00
2018-10-16,0.0,1.8,64,43,51,0.00
2018-10-17,0.0,1.8,58,44,50,0.00
2018-10-18,0.0,1.8,60,45,50,0.00
2018-10-19,0.0,1.8,62,46,52,0.00
2018-10-20,0.0,1.8,56,43,49,0.00
2018-10-21,0.0,1.8,60,45,50,0.00
2018-10-22,0.0,1.8,62,44,50,0.00
2018-10-23,0.0,1.8,50,35,44,0.10
2018-10-24,0.0,1.9,46,32,38,0.00
2018-10-25,0.0,1.9,45,40,43,0.20
2018-10-26,0.0,2.1,46,30,40,0.20
2018-10-27,0.0,2.3,47,28,38,1.50
2018-10-28,0.0,3.8,39,33,35,0.90
2018-10-29,0.3,4.7,38,31,33,0.00
2018-10-30,0.3,4.7,38,32,35,0.10
2018-10-31,0.3,4.8,46,36,43,0.10
2018-11-01,0.0,4.9,46,42,44,0.60
2018-11-02,0.0,5.5,45,37,40,0.50
2018-11-03,0.0,6.0,39,36,38,0.40
2018-11-04,0.0,6.4,42,34,36,0.40
2018-11-05,0.0,6.8,36,32,34,0.10
2018-11-06,0.0,6.9,34,28,32,0.00
2018-11-07,0.0,6.9,32,24,28,0.00
2018-11-08,0.0,6.9,41,24,31,0.10
2018-11-09,0.0,7.0,38,28,34,0.30
2018-11-10,0.0,7.3,34,25,29,0.00
2018-11-11,0.0,7.3,40,25,32,0.00
2018-11-12,0.0,7.3,52,38,45,0.00
2018-11-13,0.0,7.3,48,40,44,0.20
2018-11-14,0.0,7.5,42,32,38,0.20
2018-11-15,0.0,7.7,42,32,37,0.10
2018-11-16,0.0,7.8,42,27,35,0.10
2018-11-17,0.0,7.9,35,26,29,0.00
2018-11-18,0.0,7.9,47,31,41,0.00
2018-11-19,0.0,7.9,50,37,42,0.00
2018-11-20,0.0,7.9,51,39,44,0.00
2018-11-21,0.0,7.9,40,34,36,0.60
2018-11-22,0.7,8.5,34,29,32,0.30
2018-11-23,1.4,8.8,33,26,30,0.80
2018-11-24,2.1,9.6,34,23,28,0.20
2018-11-25,2.1,9.8,41,27,35,0.00
2018-11-26,2.1,9.8,43,40,41,3.40
2018-11-27,0.5,13.2,40,33,36,1.10
2018-11-28,1.1,14.3,34,31,33,0.50
2018-11-29,1.2,14.8,33,29,31,0.00
2018-11-30,1.1,14.8,32,27,29,0.10
2018-12-01,1.1,14.9,30,25,27,0.10
2018-12-02,1.2,15.0,29,21,25,0.00
2018-12-03,1.2,15.0,27,19,23,0.00
2018-12-04,1.2,15.0,32,18,23,0.00
2018-12-05,1.2,15.0,28,19,22,0.00
2018-12-06,1.1,15.0,30,19,24,0.00
2018-12-07,1.2,15.0,35,24,30,0.00
2018-12-08,1.3,15.0,36,30,33,0.00
2018-12-09,1.4,15.0,38,31,34,0.80
2018-12-10,1.8,15.8,32,28,30,0.00
2018-12-11,1.9,15.8,34,28,32,1.30
2018-12-12,3.5,17.1,32,24,28,1.20
2018-12-13,4.7,18.3,37,31,34,1.50
2018-12-14,6.4,19.8,39,25,34,0.50
2018-12-15,6.9,20.3,33,24,27,0.00
2018-12-16,7.1,20.3,37,32,35,1.80
2018-12-17,7.8,22.1,33,30,32,2.20
2018-12-18,10.0,24.3,33,29,31,2.10
2018-12-19,12.1,26.4,34,28,30,0.00
2018-12-20,12.3,26.4,38,23,31,0.40
2018-12-21,13.7,26.8,27,21,24,0.10
2018-12-22,13.6,26.9,32,27,30,0.40
2018-12-23,14.6,27.3,32,24,29,1.00
2018-12-24,15.3,28.3,28,23,25,0.00
2018-12-25,15.3,28.3,28,19,24,0.00
2018-12-26,15.2,28.3,31,24,28,0.30
2018-12-27,15.7,28.6,31,21,26,0.00
2018-12-28,15.8,28.6,37,30,33,0.40
2018-12-29,16.0,29.0,36,28,33,0.80
2018-12-30,16.6,29.8,28,21,25,0.10
2018-12-31,16.7,29.9,26,16,21,0.10
2019-01-01,16.6,30.0,34,23,29,0.10
2019-01-02,16.7,30.1,38,30,34,0.10
2019-01-03,16.8,30.2,38,33,35,2.20
2019-01-04,18.7,32.4,33,28,30,0.70
2019-01-05,19.4,33.1,33,29,31,0.90
2019-01-06,19.4,34.0,31,22,25,0.50
2019-01-07,20.3,34.5,24,16,20,0.10
2019-01-08,20.2,34.6,38,18,31,1.10
2019-01-09,20.8,35.7,37,33,34,0.80
2019-01-10,21.7,36.5,35,33,34,0.60
2019-01-11,21.8,37.1,39,33,35,0.00
2019-01-12,21.6,37.1,44,32,37,0.00
2019-01-13,21.8,37.1,45,33,37,0.00
2019-01-14,21.8,37.1,49,35,40,0.00
2019-01-15,21.8,37.1,40,30,34,0.00
2019-01-16,21.8,37.1,39,30,35,0.10
2019-01-17,21.4,37.2,36,32,34,0.40
2019-01-18,22.3,37.6,36,28,32,0.80
2019-01-19,23.0,38.4,36,23,29,0.60
2019-01-20,23.7,39.0,31,20,25,0.00
2019-01-21,23.6,39.0,28,19,23,0.00
2019-01-22,23.5,39.0,37,24,32,0.60
2019-01-23,24.1,39.6,38,30,34,0.20
2019-01-24,24.2,39.8,39,26,31,0.00
2019-01-25,23.9,39.8,42,31,36,0.00
2019-01-26,24.0,39.8,49,36,41,0.00
2019-01-27,24.0,39.8,48,32,40,0.00
2019-01-28,24.0,39.8,47,30,37,0.00
2019-01-29,24.0,39.8,48,31,38,0.00
2019-01-30,24.0,39.8,48,35,40,0.00
2019-01-31,23.9,39.8,46,36,40,0.10
2019-02-01,23.9,39.9,38,30,33,0.60
2019-02-02,24.9,40.5,34,20,27,0.00
2019-02-03,25.1,40.5,24,13,20,0.20
2019-02-04,25.1,40.7,19,8,11,0.10
2019-02-05,25.1,40.8,18,6,11,0.00
2019-02-06,25.1,40.8,26,6,14,0.00
2019-02-07,25.1,40.8,28,12,19,0.00
2019-02-08,25.0,40.8,26,12,20,0.50
2019-02-09,25.5,41.3,15,4,9,0.80
2019-02-10,26.2,42.1,20,3,13,0.50
2019-02-11,26.9,42.6,26,13,21,0.90
2019-02-12,27.8,43.5,29,21,24,0.40
2019-02-13,28.1,43.9,24,14,20,0.10
2019-02-14,28.3,44.0,34,16,26,0.30
2019-02-15,28.5,44.3,33,19,26,0.10
2019-02-16,28.5,44.4,32,18,23,0.20
2019-02-17,28.7,44.6,29,19,24,0.20
2019-02-18,29.0,44.8,32,16,23,0.10
2019-02-19,29.0,44.9,28,18,24,0.20
2019-02-20,29.3,45.1,27,19,22,0.30
2019-02-21,29.3,45.4,31,16,21,0.00
2019-02-22,29.2,45.4,28,19,23,0.30
2019-02-23,29.5,45.7,33,19,23,0.00
2019-02-24,29.4,45.7,24,18,21,0.10
2019-02-25,29.4,45.8,21,8,16,0.00
2019-02-26,29.3,45.8,18,6,13,0.00
2019-02-27,29.1,45.8,26,10,18,0.00
2019-02-28,29.1,45.8,28,11,19,0.10
2019-03-01,29.0,45.9,35,14,22,0.00
2019-03-02,28.9,45.9,30,14,20,0.00
2019-03-03,28.7,45.9,28,12,18,0.00
2019-03-04,28.7,45.9,21,10,14,0.00
2019-03-05,28.6,45.9,26,10,16,0.00
2019-03-06,28.6,45.9,33,14,21,0.00
2019-03-07,28.5,45.9,29,15,21,0.10
2019-03-08,28.8,46.0,27,14,18,0.30
2019-03-09,28.8,46.3,31,13,19,0.00
2019-03-10,28.8,46.3,38,15,23,0.00
2019-03-11,28.8,46.3,34,22,28,0.00
2019-03-12,29.0,46.3,33,19,26,0.10
2019-03-13,29.0,46.4,36,19,26,0.00
2019-03-14,29.1,46.4,38,25,31,0.00
2019-03-15,29.1,46.4,41,30,34,0.00
2019-03-16,29.0,46.4,46,31,36,0.00
2019-03-17,29.0,46.4,47,32,38,0.00
2019-03-18,29.0,46.4,53,35,43,0.00
2019-03-19,29.1,46.4,57,38,47,0.00
2019-03-20,29.0,46.4,56,37,46,0.00
2019-03-21,29.0,46.4,49,34,41,0.00
2019-03-22,28.9,46.4,45,31,35,0.10
2019-03-23,28.9,46.5,37,25,31,0.00
2019-03-24,28.9,46.5,40,27,33,0.00
2019-03-25,29.0,46.5,43,28,33,0.10
2019-03-26,29.1,46.6,39,27,30,0.10
2019-03-27,29.3,46.7,40,24,31,0.00
2019-03-28,29.2,46.7,42,29,34,0.00
2019-03-29,29.3,46.7,44,29,34,0.00
2019-03-30,29.3,46.7,44,30,35,0.00
2019-03-31,29.3,46.7,46,31,36,0.00
2019-04-01,29.3,46.7,48,31,38,0.00
2019-04-02,29.2,46.7,47,34,39,0.10
2019-04-03,29.2,46.8,39,31,35,0.10
2019-04-04,29.1,46.9,48,29,36,0.00
2019-04-05,29.0,46.9,37,29,33,0.60
2019-04-06,29.8,47.5,32,28,29,1.10
2019-04-07,31.5,48.6,41,26,32,0.30
2019-04-08,31.7,48.9,43,29,34,0.50
2019-04-09,32.0,49.4,38,28,33,0.10
2019-04-10,32.3,49.5,36,27,32,0.30
2019-04-11,32.5,49.8,40,30,34,0.10
2019-04-12,32.7,49.9,42,31,35,0.10
2019-04-13,32.6,50.0,35,26,31,0.20
2019-04-14,32.9,50.2,32,23,28,0.10
2019-04-15,33.2,50.3,35,22,29,0.10
2019-04-16,33.4,50.4,37,26,32,0.00
2019-04-17,33.3,50.4,48,32,38,0.00
2019-04-18,33.3,50.4,46,36,41,0.40
2019-04-19,33.5,50.8,43,31,38,0.10
2019-04-20,33.7,50.9,46,30,35,0.00
2019-04-21,33.9,50.9,49,28,38,0.00
2019-04-22,33.4,50.9,42,35,39,0.10
2019-04-23,33.0,51.0,47,29,38,0.00
2019-04-24,32.7,51.0,46,27,36,0.00
2019-04-25,32.4,51.0,49,29,38,0.00
2019-04-26,31.9,51.0,45,29,36,0.00
2019-04-27,31.6,51.0,37,23,30,0.00
2019-04-28,31.5,51.0,41,24,32,0.00
2019-04-29,31.2,51.0,42,26,34,0.00
2019-04-30,31.0,51.0,46,27,35,0.00
2019-05-01,30.8,51.0,45,28,35,0.00
2019-05-02,30.5,51.0,46,29,36,0.00
2019-05-03,29.9,51.0,46,31,36,0.00
2019-05-04,29.2,51.0,54,31,41,0.10
2019-05-05,28.6,51.1,50,33,41,0.00
2019-05-06,28.0,51.1,57,34,45,0.00
2019-05-07,27.0,51.1,52,34,42,0.00
2019-05-08,25.9,51.1,46,22,38,0.00
2019-05-09,24.5,51.1,57,21,46,0.00
2019-05-10,23.1,51.1,62,39,50,0.00
2019-05-11,21.5,51.1,62,43,51,0.00
2019-05-12,20.0,51.1,55,38,46,0.00
2019-05-13,18.8,51.1,54,35,44,0.00
2019-05-14,18.0,51.1,43,33,39,0.20
2019-05-15,17.0,51.3,52,32,40,0.00
2019-05-16,16.3,51.3,47,38,42,0.30
2019-05-17,15.6,51.6,47,35,39,0.00
2019-05-18,14.5,51.6,47,31,40,0.00
2019-05-19,13.7,51.6,48,38,42,0.10
2019-05-20,13.0,51.7,43,35,39,0.10
2019-05-21,12.5,51.8,48,35,39,0.00
2019-05-22,11.5,51.8,57,37,46,0.00
2019-05-23,9.9,51.8,60,40,49,0.00
2019-05-24,8.7,51.8,47,38,42,0.10
2019-05-25,8.0,51.9,42,35,39,0.10
2019-05-26,7.5,52.0,54,35,44,0.00
2019-05-27,5.9,52.0,60,42,50,0.00
2019-05-28,3.6,52.0,63,44,53,0.00
2019-05-29,1.5,52.0,60,44,51,0.00
2019-05-30,0.6,52.0,62,43,53,0.00
2019-05-31,0.1,52.0,63,46,54,0.00
2019-06-01,0.0,52.0,61,43,52,0.00
2019-06-02,0.0,52.0,63,43,52,0.00
2019-06-03,0.0,52.0,53,37,44,0.10
2019-06-04,0.0,52.1,53,33,44,0.00
2019-06-05,0.0,52.1,53,31,42,0.10
2019-06-06,0.0,52.2,43,29,35,0.10
2019-06-07,0.0,52.3,41,32,36,0.00
2019-06-08,0.0,52.3,45,32,39,0.00
2019-06-09,0.0,52.3,54,33,45,0.00
2019-06-10,0.0,52.3,60,42,51,0.00
2019-06-11,0.0,52.3,68,44,56,0.00
2019-06-12,0.0,52.3,71,53,62,0.00
2019-06-13,0.0,52.3,68,41,56,0.00
2019-06-14,0.0,52.3,61,40,49,0.00
2019-06-15,0.0,52.3,61,42,51,0.00
2019-06-16,0.0,52.3,63,46,53,0.00
2019-06-17,0.0,52.3,65,43,54,0.00
2019-06-18,0.0,52.3,59,37,48,0.10
2019-06-19,0.0,52.4,50,34,40,0.00
2019-06-20,0.0,52.4,49,34,40,0.10
2019-06-21,0.0,52.5,56,37,47,0.00
2019-06-22,0.0,52.5,58,40,48,0.00
2019-06-23,0.0,52.5,55,36,44,0.00
2019-06-24,0.0,52.5,46,36,41,0.00
2019-06-25,0.0,52.5,49,35,42,0.20
2019-06-26,0.0,52.7,49,36,42,0.90
2019-06-27,0.0,53.6,45,36,41,0.60
2019-06-28,0.0,54.2,49,36,41,0.00
2019-06-29,0.0,54.2,49,37,44,0.00
2019-06-30,0.0,54.2,55,40,48,0.00
2019-07-01,0.0,54.2,59,43,49,0.00
2019-07-02,0.0,54.2,50,42,46,0.30
2019-07-03,0.0,54.5,58,41,49,0.00
2019-07-04,0.0,54.5,59,42,50,0.00
2019-07-05,0.0,54.5,55,44,48,0.00
2019-07-06,0.0,54.5,49,42,45,0.00
2019-07-07,0.0,54.5,57,42,47,0.00
2019-07-08,0.0,54.5,52,42,47,0.00
2019-07-09,0.0,54.5,59,43,50,0.10
2019-07-10,0.0,54.6,54,47,49,0.30
2019-07-11,0.0,54.9,52,42,47,0.00
2019-07-12,0.0,54.9,59,43,49,0.00
2019-07-13,0.0,54.9,57,44,49,0.00
2019-07-14,0.0,54.9,57,42,49,0.00
2019-07-15,0.0,54.9,52,45,48,0.20
2019-07-16,0.0,55.1,51,44,48,0.00
2019-07-17,0.0,55.1,52,42,48,0.00
2019-07-18,0.0,55.1,52,38,43,0.10
2019-07-19,0.0,55.2,48,34,41,0.00
2019-07-20,0.0,55.2,58,36,47,0.00
2019-07-21,0.0,55.2,67,47,56,0.00
2019-07-22,0.0,55.2,63,48,54,0.00
2019-07-23,0.0,55.2,57,41,49,0.00
2019-07-24,0.0,55.2,52,38,45,0.00
2019-07-25,0.0,55.2,62,40,52,0.00
2019-07-26,0.0,55.2,69,48,57,0.00
2019-07-27,0.0,55.2,57,41,49,0.00
2019-07-28,0.0,55.2,59,41,50,0.00
2019-07-29,0.0,55.2,60,43,52,0.00
2019-07-30,0.0,55.2,61,39,51,0.00
2019-07-31,0.0,55.2,58,45,52,0.00
2019-08-01,0.0,55.2,65,49,54,0.10
2019-08-02,0.0,55.3,57,44,51,0.10
2019-08-03,0.0,55.4,59,43,50,0.00
2019-08-04,0.0,55.4,67,44,55,0.00
2019-08-05,0.0,55.4,70,52,60,0.00
2019-08-06,0.0,55.4,70,53,60,0.00
2019-08-07,0.0,55.4,70,55,62,0.00
2019-08-08,0.0,55.4,68,50,58,0.10
2019-08-09,0.0,55.5,63,47,54,0.00
2019-08-10,0.0,55.5,55,46,49,0.20
2019-08-11,0.0,55.7,53,44,48,0.20
2019-08-12,0.0,55.9,54,42,48,0.00
2019-08-13,0.0,55.9,60,44,52,0.00
2019-08-14,0.0,55.9,60,49,54,0.00
2019-08-15,0.0,55.9,62,44,53,0.00
2019-08-16,0.0,55.9,63,42,51,0.00
2019-08-17,0.0,55.9,57,44,50,0.00
2019-08-18,0.0,55.9,66,42,53,0.00
2019-08-19,0.0,55.9,61,44,52,0.00
2019-08-20,0.0,55.9,67,47,56,0.00
2019-08-21,0.0,55.9,57,46,52,0.20
2019-08-22,0.0,56.1,56,38,48,0.00
2019-08-23,0.0,56.1,60,43,50,0.00
2019-08-24,0.0,56.1,59,42,49,0.00
2019-08-25,0.0,56.1,58,39,46,0.00
2019-08-26,0.0,56.1,59,40,48,0.00
2019-08-27,0.0,56.1,69,47,57,0.00
2019-08-28,0.0,56.1,74,54,62,0.00
2019-08-29,0.0,56.1,71,51,57,0.10
2019-08-30,0.0,56.2,53,47,50,0.00
2019-08-31,0.0,56.2,62,45,51,0.00
2019-09-01,0.0,56.2,54,43,49,0.00
2019-09-02,0.0,56.2,59,44,50,0.00
2019-09-03,0.0,56.2,58,44,50,0.00
2019-09-04,0.0,56.2,59,43,50,0.00
